Name,Year,Genre
Tetris DS,2006.0,Puzzle
Final Fantasy Tactics Advance,2003.0,Role-Playing
Far Cry: Primal,2016.0,Action
Toy Story 3: The Video Game,2010.0,Action
Kirby's Epic Yarn,2010.0,Platform
Project Gotham Racing,2001.0,Racing
Need for Speed: Hot Pursuit 2,2002.0,Racing
Mario Sports Mix,2010.0,Sports
Dynasty Warriors 4,2003.0,Action
Parasite Eve,1998.0,Role-Playing
Scooby-Doo! Night of 100 Frights,2002.0,Platform
Project Gotham Racing (JP weekly sales),2002.0,Action
Need for Speed: Most Wanted 5-1-0,2005.0,Racing
Portal 2,2011.0,Shooter
Devil May Cry 3: Dante's Awakening,2005.0,Action
Derby Stallion,1997.0,Sports
Dead Rising,2006.0,Action
NBA 2K11,2010.0,Action
Wipeout: The Game,2009.0,Misc
The Sims 2: Pets,2006.0,Simulation
Battlefield: Hardline,2015.0,Shooter
Metal Gear Solid: Peace Walker,2010.0,Action
World of Warcraft: Cataclysm,2010.0,Role-Playing
Tetris Worlds,2002.0,Puzzle
Need For Speed: Undercover,2008.0,Racing
Dance Dance Revolution: Hottest Party,2007.0,Simulation
Mario Party 5,2003.0,Misc
Sim Theme Park,1998.0,Strategy
Warcraft: Orcs & Humans,1994.0,Strategy
Spec Ops: Airborne Commando,2002.0,Shooter
Kingdom Hearts: Birth by Sleep,2010.0,Role-Playing
UFC 2009 Undisputed,2009.0,Fighting
Dark Souls,2011.0,Role-Playing
Yu-Gi-Oh! The Eternal Duelist Soul,2001.0,Strategy
Tom Clancy's Splinter Cell: Conviction,2010.0,Action
Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005.0,Role-Playing
R4: Ridge Racer Type 4,1998.0,Racing
SoulCalibur II,2003.0,Fighting
Mario & Luigi: Dream Team,2013.0,Role-Playing
Pokémon Mystery Dungeon: Blue Rescue Team,2005.0,Role-Playing
Sonic Mega Collection,2002.0,Misc
NBA Jam,1992.0,Sports
PGR4 - Project Gotham Racing 4,2007.0,Racing
Kingdom Hearts 358/2 Days,2009.0,Role-Playing
Dance Central 2,2011.0,Misc
Rayman Raving Rabbids: TV Party,2008.0,Misc
SOCOM: U.S. Navy SEALs: Combined Assault,2006.0,Shooter
Peter Jackson's King Kong: The Official Game of the Movie,2005.0,Action
Need for Speed: The Run,2011.0,Action
Madden NFL 15,2014.0,Sports
1080°: TenEighty Snowboarding,1998.0,Sports
NBA Live 2004,2003.0,Sports
Dead Space,2008.0,Action
Call of Duty 2,2005.0,Shooter
Forza Horizon,2012.0,Racing
TouchMaster,2007.0,Puzzle
Fire Emblem: Awakening,2012.0,Role-Playing
DriveClub,2014.0,Racing
Super Street Fighter II,1993.0,Fighting
Mortal Kombat vs. DC Universe,2008.0,Fighting
Tenchu: Stealth Assassins,1997.0,Action
SimCity,1991.0,Simulation
Dragon Age: Inquisition,2014.0,Role-Playing
Sonic Classic Collection,2010.0,Platform
Spyro: Enter the Dragonfly,2002.0,Platform
Devil May Cry 2,2003.0,Action
Burnout Paradise,2008.0,Racing
E.T.: The Extra Terrestrial,1981.0,Action
BioShock Infinite,2013.0,Shooter
Hot Shots Golf: Open Tee,2004.0,Sports
Rad Racer,1986.0,Racing
Soccer,1985.0,Sports
Kirby Squeak Squad,2006.0,Platform
Tom Clancy's Rainbow Six: Vegas,2006.0,Shooter
Crash Nitro Kart,2003.0,Racing
Star Wars: Dark Forces,1994.0,Shooter
NBA Street Vol. 2,2003.0,Sports
Def Jam Vendetta,2003.0,Fighting
Who wants to be a millionaire,1999.0,Misc
Scooby Doo and the Cyber Chase,2001.0,Adventure
Alleyway,1989.0,Puzzle
Dragon Ball Z: Budokai 3,2004.0,Fighting
Jet Moto 2,1997.0,Racing
Tom Clancy's Ghost Recon,2002.0,Shooter
X-Men Legends,2004.0,Role-Playing
Mortal Kombat II,1993.0,Fighting
Virtua Fighter 2,1995.0,Fighting
Tetris DX,1998.0,Puzzle
Mario Super Sluggers,2008.0,Sports
The Legend of Zelda: Oracle of Ages,2001.0,Action
Red Faction,2001.0,Shooter
The Sims: Makin' Magic,2003.0,Simulation
MX Unleashed,2004.0,Racing
PaRappa The Rapper,1996.0,Misc
Toy Story Mania!,2009.0,Misc
Mario Party 3,2000.0,Misc
Game Party 2,2008.0,Misc
Destiny: The Taken King,2015.0,Shooter
LEGO Star Wars III: The Clone Wars,2011.0,Action
Star Wars Rogue Leader: Rogue Squadron II,2001.0,Simulation
Max Payne 3,2012.0,Shooter
Need for Speed Rivals,2013.0,Racing
Yokai Watch,2013.0,Role-Playing
Ratchet & Clank Future: A Crack in Time,2009.0,Platform
Yu-Gi-Oh! Forbidden Memories,1999.0,Role-Playing
Mortal Kombat: Deception,2004.0,Fighting
Hot Shots Golf 2,1999.0,Sports
Medal of Honor: European Assault (All Region sales),2005.0,Shooter
WCW Nitro,1998.0,Fighting
High School Musical: Sing It!,2007.0,Misc
Star Fox Adventures,2002.0,Adventure
FIFA 2000,1998.0,Sports
Dynasty Warriors 3,2001.0,Action
The Legend of Zelda: Oracle of Seasons,2001.0,Adventure
Shrek 2,2004.0,Platform
The Legend of Dragoon,1999.0,Role-Playing
Turok 2: Seeds of Evil,1997.0,Platform
SingStar,2004.0,Misc
LittleBigPlanet 3,2014.0,Platform
NBA Live 2002,2001.0,Sports
Phineas and Ferb,2009.0,Action
Chrono Cross,1999.0,Role-Playing
GoldenEye 007 (2010),2010.0,Action
Mario Party: Island Tour,2013.0,Misc
Jak 3,2004.0,Platform
Rayman Raving Rabbids 2,2007.0,Misc
Kingdom Hearts: Chain of Memories,2004.0,Role-Playing
Pinball,1984.0,Action
inFAMOUS 2,2011.0,Action
Gran Turismo Concept 2001 Tokyo,2001.0,Racing
Demon's Souls,2009.0,Role-Playing
NCAA Football 06,2005.0,Sports
"Hey You, Pikachu!",1998.0,Simulation
2 Games in 1: Sonic Advance & ChuChu Rocket!,2005.0,Misc
World of Warcraft: Mists of Pandaria,2012.0,Role-Playing
Jet Moto,1996.0,Racing
Just Cause 3,2015.0,Action
Secret of Mana,1993.0,Role-Playing
The Orange Box,2007.0,Shooter
Air Combat,1995.0,Simulation
Kirby: Triple Deluxe,2014.0,Platform
Sonic & Knuckles,1994.0,Platform
The Sims: Hot Date,2001.0,Simulation
Metroid Prime 3: Corruption,2007.0,Shooter
Dragon Quest VI: Realms of Revelation,2010.0,Role-Playing
The Evil Within,2014.0,Action
DDRMAX2: Dance Dance Revolution,2003.0,Simulation
Virtua Fighter 4,2002.0,Fighting
Sly 2: Band of Thieves,2004.0,Platform
Sonic Advance 2,2002.0,Platform
NFL GameDay 2000,1999.0,Sports
Disney's The Lion King,1994.0,Platform
Beyond: Two Souls,2013.0,Adventure
Kinect Star Wars,2012.0,Action
Midnight Club II,2003.0,Racing
Dragon Quest Monsters: Joker,2006.0,Role-Playing
SpongeBob SquarePants: SuperSponge,2001.0,Action
The Getaway: Black Monday,2004.0,Action
Professor Layton and the Mask of Miracle,2011.0,Puzzle
Just Cause 2,2010.0,Action
Dragon's Dogma,2012.0,Role-Playing
50 Cent: Bulletproof,2005.0,Action
Wii Party U,2013.0,Misc
Final Fantasy II,1991.0,Role-Playing
Kirby 64: The Crystal Shards,2000.0,Platform
Dead or Alive 3,2001.0,Fighting
Metroid II: Return of Samus,1991.0,Adventure
WWF Attitude,1998.0,Fighting
The SpongeBob SquarePants Movie,2004.0,Platform
Golden Sun,2001.0,Role-Playing
Sonic the Hedgehog 3,1994.0,Platform
Kid Icarus,1986.0,Platform
Def Jam: Fight for NY,2004.0,Fighting
State of Emergency,2002.0,Action
2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,2007.0,Action
The Urbz: Sims in the City,2004.0,Simulation
Star Wars: Starfighter,2001.0,Simulation
Madden NFL 2000,1998.0,Sports
Pro Evolution Soccer,2001.0,Sports
Crackdown,2007.0,Shooter
Yoshi,1991.0,Puzzle
Disney's Aladdin,1993.0,Platform
Kirby's Adventure,1993.0,Platform
Cooking Mama 3: Shop & Chop,2009.0,Simulation
Dance Dance Revolution X,2008.0,Simulation
2 Games in 1: Disney Princess & The Lion King,2004.0,Misc
Star Wars Episode I: The Phantom Menace,1999.0,Adventure
Xenosaga Episode I: Der Wille zur Macht,2002.0,Role-Playing
The Beatles: Rock Band,2009.0,Misc
Forza Motorsport 6,2015.0,Racing
Sonic Colors,2010.0,Platform
Cruis'n USA,1996.0,Racing
Madden NFL 99,1998.0,Sports
Uncharted: Golden Abyss,2011.0,Shooter
SSX Tricky,2001.0,Sports
Overwatch,2016.0,Shooter
Twisted Metal III,1998.0,Action
Disney Infinity,2013.0,Action
Crash Bandicoot: The Huge Adventure,2002.0,Platform
Dishonored,2012.0,Action
The Order: 1886,2015.0,Shooter
The Elder Scrolls Online,2015.0,Role-Playing
Call of Duty: World at War Final Fronts,2008.0,Shooter
Imagine: Teacher,2008.0,Simulation
Star Ocean: Till The End of Time,2003.0,Role-Playing
The Sims 3: Late Night Expansion Pack,2010.0,Simulation
Game Party 3,2009.0,Puzzle
Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform
Deal or No Deal,2007.0,Misc
Ace Combat 5: The Unsung War,2004.0,Simulation
Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,2006.0,Misc
Cabela's Big Game Hunter 2010,2009.0,Sports
The Crew,2014.0,Racing
We Ski,2008.0,Sports
Personal Trainer: Math,2007.0,Puzzle
Kirby's Return to Dreamland,2011.0,Platform
Super Puyo Puyo,1993.0,Puzzle
Ben 10: Protector of Earth,2007.0,Action
NCAA Football 07,2006.0,Sports
SOCOM 3: U.S. Navy SEALs,2005.0,Shooter
Saints Row IV,2013.0,Action
Jampack Winter '99,1999.0,Misc
WCW vs. nWo: World Tour,1997.0,Fighting
WCW/NWO Thunder,1998.0,Fighting
Dragon Ball Z: The Legacy of Goku,2002.0,Role-Playing
Sid Meier's Civilization V,2010.0,Strategy
Call of Duty Black Ops: Declassified,2012.0,Action
Star Wars Battlefront: Renegade Squadron,2007.0,Shooter
World Championship Poker: Featuring Howard Lederer - All In,2006.0,Misc
NFL GameDay 98,1997.0,Sports
LEGO Batman 2: DC Super Heroes,2012.0,Action
Yoshi's Cookie,1992.0,Puzzle
Time Crisis,1997.0,Shooter
The Sims: Superstar,2003.0,Simulation
Star Wars The Clone Wars: Lightsaber Duels,2008.0,Action
Metroid Fusion,2002.0,Action
Shaun White Snowboarding: Road Trip,2008.0,Sports
SSX 3,2003.0,Sports
Big Beach Sports,2008.0,Sports
Madden NFL 2001,2000.0,Sports
Fight Night Round 3,2006.0,Fighting
Knack,2013.0,Platform
Disney's DuckTales,1989.0,Platform
"Monsters, Inc.",2001.0,Adventure
StarCraft II: Heart of the Swarm,2013.0,Strategy
PGR: Project Gotham Racing 2,2003.0,Racing
Spy Hunter,2001.0,Racing
NCAA Football 2004,2003.0,Sports
SpongeBob SquarePants: Battle for Bikini Bottom,2003.0,Platform
Dying Light,2015.0,Action
Heavenly Sword,2007.0,Action
Street Fighter II': Special Champion Edition,1992.0,Fighting
SSX,2000.0,Sports
NBA Ballers,2004.0,Sports
Need for Speed Carbon,2006.0,Racing
NBA Live 2003,2002.0,Sports
Dragon Ball Z: Budokai Tenkaichi,2005.0,Fighting
Ms. Pac-Man,1981.0,Puzzle
Mario Party 6,2004.0,Misc
Super Scope 6,1991.0,Shooter
Go Vacation,2011.0,Misc
Army of Two,2008.0,Shooter
Dragon Quest IV: Chapters of the Chosen,2007.0,Role-Playing
Kirby & the Amazing Mirror,2004.0,Platform
LEGO Pirates of the Caribbean: The Video Game,2011.0,Action
Dig Dug,1982.0,Puzzle
Tom Clancy's Rainbow Six,1999.0,Shooter
Ghosts 'n Goblins,1986.0,Action
Tiger Woods PGA Tour 2003,2002.0,Sports
NBA Live 06 (All region sales),2005.0,Sports
Prince of Persia: Warrior Within,2004.0,Action
Kinectimals,2010.0,Simulation
Until Dawn,2015.0,Adventure
Viva Pinata,2006.0,Simulation
Pikmin,2001.0,Strategy
Sonic Generations,2011.0,Platform
Tiger Woods PGA Tour 2004,2003.0,Sports
Ape Escape,1999.0,Platform
NCAA Football 2005,2004.0,Sports
Tony Hawk's American Wasteland (Old all region sales),2005.0,Sports
Rage,2011.0,Shooter
Mario Hoops 3 on 3,2006.0,Sports
Kirby Air Ride,2003.0,Racing
Sled Storm,1998.0,Racing
Pokemon Battle Revolution,2006.0,Role-Playing
NFL Street 2,2004.0,Sports
Gears of War: Judgment,2013.0,Shooter
Yu-Gi-Oh! Duel Monsters,1998.0,Strategy
Super Mario Strikers,2005.0,Sports
Buzz! The Music Quiz,2005.0,Misc
SpongeBob's Atlantis SquarePantis,2007.0,Action
Dance Dance Revolution: Hottest Party 2,2008.0,Simulation
Moshi Monsters: Moshling Zoo,2011.0,Misc
Dollar Dash,2005.0,Action
Far Cry 2,2008.0,Action
F-1 World Grand Prix,1998.0,Racing
River Raid,1981.0,Shooter
Silent Hill,1999.0,Action
Dragon Quest V: Hand of the Heavenly Bride,2008.0,Role-Playing
No Man's Sky,2016.0,Action
ESPN NBA 2K5,2004.0,Sports
Diablo,1996.0,Role-Playing
Soul Edge,1996.0,Fighting
Devil May Cry 4,2008.0,Action
SoulCalibur IV,2008.0,Fighting
NASCAR 2000,1999.0,Racing
Wolfenstein: The New Order,2014.0,Shooter
Carnival Games: Mini Golf,2008.0,Sports
Guitar Hero: On Tour Decades,2008.0,Misc
MySims Kingdom,2008.0,Simulation
Jampack Summer 2K,2000.0,Misc
Guitar Hero 5,2009.0,Misc
High School Musical 3: Senior Year,2008.0,Misc
Kingdom Hearts 3D: Dream Drop Distance,2012.0,Action
Hannah Montana: Music Jam,2007.0,Action
Pokemon Mystery Dungeon: Explorers of Sky,2009.0,Role-Playing
Spyro 2: Season of Flame,2002.0,Platform
NCAA Football 2002,2001.0,Sports
Conflict: Desert Storm,2002.0,Shooter
Mario Party 7,2005.0,Misc
Pro Evolution Soccer 2013,2012.0,Sports
Smuggler's Run,2000.0,Racing
Donkey Kong Classics,1988.0,Platform
Twisted Metal,1995.0,Action
Dark Souls III,2016.0,Role-Playing
Final Fight,1990.0,Action
Dragon Quest Monsters 2,2001.0,Role-Playing
Pokemon Pinball: Ruby & Sapphire,2003.0,Misc
Mafia II,2010.0,Action
Stuntman,2002.0,Racing
Tom Clancy's Rainbow Six 3,2003.0,Shooter
Active Life: Outdoor Challenge,2008.0,Sports
007: The World is not Enough,2000.0,Action
Spider-Man 2: Enter: Electro,2001.0,Action
Star Wars: The Force Unleashed II,2010.0,Action
Ni no Kuni: Wrath of the White Witch,2011.0,Role-Playing
Command & Conquer: Tiberian Sun,1999.0,Strategy
LEGO Battles: Ninjago,2011.0,Strategy
Mario Party 10,2015.0,Misc
Dead Rising 3,2013.0,Action
Resident Evil: The Umbrella Chronicles,2007.0,Action
Fire Emblem Fates,2015.0,Role-Playing
Dark Cloud,2000.0,Role-Playing
Warcraft III: The Frozen Throne,2003.0,Strategy
Tom Clancy's Ghost Recon Advanced Warfighter,2006.0,Shooter
Disney Fairies: Tinker Bell,2008.0,Adventure
MVP Baseball 2005,2005.0,Sports
Die Hard Trilogy,1996.0,Shooter
Fight Night Round 4,2009.0,Fighting
The Simpsons Game,2007.0,Action
Mortal Kombat 3,1994.0,Fighting
NFL GameDay 99,1998.0,Sports
Call of Duty: Modern Warfare: Reflex Edition,2009.0,Shooter
Mario Golf: Toadstool Tour,2003.0,Sports
Tiger Woods 99 PGA Tour Golf,1997.0,Sports
Donkey Kong Country: Tropical Freeze,2014.0,Platform
Dead Space 2,2011.0,Shooter
Sonic Rivals 2,2007.0,Racing
Knockout Kings,1997.0,Fighting
The Simpsons Skateboarding,2002.0,Sports
NASCAR 98,1996.0,Racing
F1 Race,1984.0,Racing
Xevious,1984.0,Shooter
NASCAR 99,1998.0,Racing
NBA Live 2000,1998.0,Sports
Super Monkey Ball 2,2002.0,Puzzle
Pac-Man World 2,2002.0,Action
Sonic & Sega All-Stars Racing,2010.0,Racing
Football Manager 2012,2011.0,Sports
Puzzle & Dragons,2013.0,Role-Playing
Mega Man 2,1988.0,Action
Simpsons Wrestling,2001.0,Fighting
NBA Live 98,1997.0,Sports
Resistance 3,2011.0,Shooter
Tokyo Xtreme Racer Zero,2000.0,Racing
Final Fantasy XIV: A Realm Reborn,2010.0,Role-Playing
NFL Blitz,1998.0,Sports
Red Faction II,2002.0,Shooter
Super Scribblenauts,2010.0,Puzzle
WWF No Mercy,2000.0,Fighting
Ice Climber,1985.0,Platform
Sonic CD,1993.0,Platform
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1986.0,Platform
Dead Rising 2,2010.0,Action
Pac-Man World,1998.0,Action
Disney Sing It: Pop Hits,2009.0,Misc
Final Fantasy: Crystal Chronicles,2003.0,Role-Playing
Drawn To Life: SpongeBob SquarePants Edition,2008.0,Adventure
Banjo-Tooie,2000.0,Platform
Buzz! The BIG Quiz,2006.0,Misc
007: Quantum of Solace,2008.0,Action
New Play Control! Mario Power Tennis,2009.0,Sports
Bratz: Forever Diamondz,2006.0,Adventure
Dirge of Cerberus: Final Fantasy VII,2006.0,Shooter
Nintendo World Cup,1990.0,Sports
WWF WrestleMania 2000,1999.0,Fighting
Wario Land II,1997.0,Platform
Major League Baseball 2K5,2005.0,Sports
Fight Night 2004,2004.0,Fighting
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004.0,Action
Imagine: Master Chef,2007.0,Simulation
Assassin's Creed III: Liberation,2012.0,Action
Mario Golf,1999.0,Action
Disney Princess,2003.0,Platform
Metal Gear Rising: Revengeance,2013.0,Action
The House of the Dead 2 & 3 Return,2008.0,Shooter
Disney Princess: Magical Jewels,2007.0,Adventure
LittleBigPlanet PS Vita,2012.0,Platform
Xenogears,1998.0,Role-Playing
Tom Clancy's Ghost Recon: Future Soldier,2012.0,Shooter
Battlefield: Bad Company,2008.0,Shooter
Midway Arcade Treasures,2003.0,Misc
Wall-E,2008.0,Platform
Triple Play 99,,Sports
Homefront,2011.0,Shooter
Super Monkey Ball,2001.0,Puzzle
Mortal Kombat 4,1998.0,Fighting
Mario Superstar Baseball,2005.0,Sports
Medal of Honor: Warfighter,2012.0,Action
WCW vs the World,1998.0,Fighting
SNK vs. Capcom: The Match of the Millennium,2006.0,Fighting
LEGO City Undercover,2013.0,Platform
Onimusha 3: Demon Siege,2004.0,Action
Red Dead Revolver,2004.0,Shooter
Anno 2070,2011.0,Strategy
Resident Evil: Outbreak,2003.0,Action
Smarty Pants,2007.0,Misc
Tamagotchi,1996.0,Simulation
4 Nin uchi Mahjong,1984.0,Misc
Dragon Ball Z,1993.0,Fighting
Game de Hakken!! Tamagotchi 2,1997.0,Simulation
Namco Museum 64,1999.0,Misc
Hasbro Family Game Night,2008.0,Puzzle
Dragon Quest Monsters: Joker 2,2010.0,Role-Playing
Tony Hawk's American Wasteland (Weekly american sales),2005.0,Sports
My Word Coach,2007.0,Misc
Hello Kitty Party,2007.0,Misc
SingStar Pop,2007.0,Misc
Sonic Rivals,2006.0,Racing
SimCity (2013),2013.0,Simulation
Kirby Super Star,1996.0,Platform
Kinect Joy Ride,2010.0,Racing
Rayman Raving Rabbids,2006.0,Misc
Tiger Woods PGA Tour 2005,2004.0,Sports
NCAA Football 2003,2002.0,Sports
Frogger 2: Swampy's Revenge,1999.0,Action
LEGO Indiana Jones 2: The Adventure Continues,2009.0,Action
Tiger Woods PGA Tour 09 All-Play,2008.0,Sports
Classic NES Series: Super Mario Bros.,2004.0,Platform
Triple Play 2000,1999.0,Sports
Cabela's Big Game Hunter,2002.0,Sports
UFC Undisputed 2010,2010.0,Fighting
NBA Live 06 (Weekly american sales),2005.0,Sports
The Legend of Zelda: The Minish Cap,2004.0,Action
NFL Street,2004.0,Sports
Super Metroid,1994.0,Action
Pro Yakyuu Family Stadium '87,1987.0,Sports
Resident Evil (Remake),2002.0,Action
Inazuma Eleven 2,2009.0,Role-Playing
Injustice: Gods Among Us,2013.0,Fighting
Ridge Racer,2004.0,Racing
Metroid: Other M,2010.0,Action
Knockout Kings 2000,1999.0,Fighting
Gran Turismo 4 Prologue,2003.0,Racing
Twisted Metal: Black,2001.0,Racing
NASCAR 2005: Chase for the Cup,2004.0,Racing
2Xtreme,1996.0,Sports
Sonic Advance 3,2004.0,Platform
Colin McRae Rally 3,2002.0,Racing
Doom (2016),2016.0,Shooter
Final Fantasy XII: Revenant Wings,2007.0,Role-Playing
Bakugan: Battle Brawlers,2009.0,Action
Deus Ex: Human Revolution,2011.0,Shooter
Teenage Mutant Ninja Turtles III: The Manhattan Project,1991.0,Action
Dynasty Warriors 5,2005.0,Action
Hannah Montana: Spotlight World Tour,2007.0,Action
WWE '13,2012.0,Action
The Sims 2,2005.0,Simulation
Paper Mario,2000.0,Role-Playing
Bravely Default: Flying Fairy,2012.0,Role-Playing
Duke Nukem: Time to Kill,1998.0,Shooter
Persona 4: Golden,2012.0,Role-Playing
Hasbro Family Game Night 2,2009.0,Misc
Disney Princess: Enchanted Journey,2007.0,Adventure
Gardening Mama,2009.0,Puzzle
Dave Mirra Freestyle BMX 2,2001.0,Sports
Assassin's Creed: Rogue,2014.0,Action
Ridge Racer 7,2006.0,Racing
A Collection of Activision Classic Games for the Atari 2600,1998.0,Misc
Forza Horizon 2,2014.0,Racing
MotorStorm: Pacific Rift,2008.0,Racing
Star Wars Knights of the Old Republic II: The Sith Lords,2004.0,Role-Playing
Pocket Monsters Stadium,1998.0,Strategy
Tom Clancy's Ghost Recon 2,2004.0,Shooter
Crash Bandicoot 2: N-Tranced,2003.0,Platform
SingStar Abba,2008.0,Misc
Gradius,1986.0,Shooter
Dragon Quest III: Soshite Densetsu e...,1996.0,Role-Playing
Centipede,1981.0,Shooter
Yoshi's New Island,2014.0,Platform
Ryse: Son of Rome,2013.0,Action
Dead to Rights,2002.0,Shooter
LEGO Harry Potter: Years 5-7,,Action
Marvel vs. Capcom 3: Fate of Two Worlds,2011.0,Fighting
Dance Dance Revolution (Japan),1999.0,Simulation
F1 2010,2010.0,Racing
Madden NFL 98,1997.0,Sports
Namco Museum DS,2007.0,Misc
Grand Theft Auto: Chinatown Wars,2009.0,Action
Alan Wake,2010.0,Action
Samurai Warriors,2004.0,Action
Monster Hunter Freedom,2005.0,Role-Playing
Crysis 2,2011.0,Action
SaGa Frontier,1997.0,Role-Playing
SingStar Party,2004.0,Misc
The ICO & Shadow of the Colossus Collection,2011.0,Adventure
Test Drive,2002.0,Racing
Mario & Luigi: Partners in Time,2005.0,Role-Playing
Lost Planet: Extreme Condition,2006.0,Shooter
Doom 3,2005.0,Shooter
Donkey Kong Jungle Beat,2004.0,Platform
Max Payne 2: The Fall of Max Payne,2003.0,Shooter
Command & Conquer: Red Alert 2,2000.0,Strategy
MVP Baseball 2004,2004.0,Sports
Ratchet & Clank: Up Your Arsenal (Weekly american sales),2004.0,Platform
Your Shape: Fitness Evolved,2010.0,Sports
Triple Play 2001,2000.0,Sports
Metroid Prime 2: Echoes,2004.0,Shooter
Final Fantasy X / X-2 HD Remaster,2013.0,Role-Playing
Corvette,2004.0,Racing
Petz Wild Animals: Dolphinz,2007.0,Simulation
Pokemon Ranger: Guardian Signs,2010.0,Role-Playing
Need for Speed Underground Rivals,2005.0,Racing
Dark Souls II,2014.0,Role-Playing
World of Warcraft: Wrath of the Lich King,2008.0,Role-Playing
The LEGO Movie Videogame,2014.0,Action
TOCA 2: Touring Cars,1998.0,Racing
Gyromite,1985.0,Puzzle
NFL 2K3,2002.0,Sports
Fighting Force,1997.0,Fighting
Mega Man Battle Network 4: Red Sun / Blue Moon,2003.0,Role-Playing
MAG: Massive Action Game,2010.0,Shooter
Madden NFL 97,1996.0,Sports
Cars 2,2011.0,Racing
TNN Motor Sports Hardcore 4x4,1996.0,Racing
IHRA Drag Racing 2,2002.0,Racing
[Prototype],2009.0,Action
Madagascar,2005.0,Platform
Rugrats Studio Tour,1999.0,Adventure
LEGO Battles,2009.0,Strategy
Pitfall II: Lost Caverns,1983.0,Platform
Turok: Evolution,2002.0,Shooter
High School Musical 3: Senior Year DANCE!,2008.0,Misc
Gold's Gym: Cardio Workout,2008.0,Sports
Adventure,,Adventure
Yu-Gi-Oh! The Sacred Cards,2002.0,Role-Playing
NBA Live 07,2006.0,Sports
SingStar '80s,2005.0,Misc
EA Playground,2007.0,Sports
Test Drive 5,1997.0,Racing
