,Name,Year,Genre,Global_Sales
501,NBA 2K12,2011.0,Sports,5.53
502,Style Savvy,2008.0,Simulation,2.61
503,Harry Potter and the Chamber of Secrets,2002.0,Action,7.64
504,Super Mario All-Stars: Limited Edition,2010.0,Platform,2.6
505,Streets of Rage,1990.0,Action,2.6
506,FIFA Soccer 09,2008.0,Sports,8.67
507,Ratchet & Clank Future: Tools of Destruction,2007.0,Platform,2.59
508,NBA Live 2005,2004.0,Sports,3.94
509,Killzone: Shadow Fall,2013.0,Shooter,2.58
510,Ghostbusters: The Video Game (DS Version),2009.0,Action,4.75
511,Monster Hunter Freedom 2,2007.0,Role-Playing,3.08
512,WWE SmackDown vs. RAW 2007,2006.0,Fighting,3.7600000000000002
513,Ratchet & Clank: Up Your Arsenal,2004.0,Platform,2.57
514,Art Academy,2010.0,Misc,2.57
515,Dragon Age: Origins,2009.0,Role-Playing,4.77
516,Madden NFL 08,2007.0,Sports,8.15
517,Sonic Adventure 2 Battle,2001.0,Platform,2.56
518,Dragon Warrior II,1987.0,Role-Playing,2.56
519,Pokémon Colosseum,2003.0,Role-Playing,2.54
520,Deca Sports,2008.0,Sports,2.54
521,Madden NFL 09,2008.0,Sports,7.14
522,Space Invaders,,Shooter,3.26
523,Crazy Taxi,2001.0,Racing,4.82
524,Perfect Dark,2000.0,Action,2.52
525,Game Party,2007.0,Misc,2.52
526,Dragon Warrior,1986.0,Role-Playing,2.52
527,Tomb Raider (2013),2013.0,Action,6.8
528,Marvel: Ultimate Alliance,2006.0,Role-Playing,4.5
529,PES 2009: Pro Evolution Soccer,2008.0,Sports,6.86
530,Mario Party 2,1999.0,Misc,2.5
531,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,2003.0,Action,4.21
532,LEGO Harry Potter: Years 1-4,2010.0,Action,8.530000000000001
533,Mortal Kombat: Deadly Alliance,2002.0,Fighting,3.87
534,Resistance 2,2008.0,Shooter,2.48
535,Pure,2008.0,Racing,3.38
536,Tomb Raider: The Last Revelation,1998.0,Action,2.89
537,Rock Band,,Misc,7.32
538,NBA 2K14,2013.0,Sports,6.72
539,Mario Party 4,2002.0,Misc,2.47
540,uDraw Studio,2010.0,Misc,2.46
541,Midnight Club: Los Angeles,2008.0,Racing,4.800000000000001
542,Final Fantasy V,1992.0,Role-Playing,2.62
543,Final Fantasy Tactics,1997.0,Role-Playing,2.45
544,Twisted Metal 2,1996.0,Racing,2.44
545,Halo: Combat Evolved Anniversary,2011.0,Shooter,2.44
546,Need for Speed Carbon: Own the City,2006.0,Racing,2.65
547,The Sims: Bustin' Out,2003.0,Simulation,4.98
548,Riven: The Sequel to Myst,1997.0,Adventure,2.75
549,Tom Clancy's Rainbow Six: Vegas 2,2008.0,Shooter,3.79
550,Sonic Adventure,1998.0,Platform,2.42
551,Ice Hockey,1988.0,Sports,2.91
552,pro evolution soccer 2011,2010.0,Sports,4.52
553,Dragon Ball Z: Budokai 2,2003.0,Fighting,2.68
554,ATV Offroad Fury,2001.0,Racing,2.41
555,Dino Crisis,1998.0,Action,2.41
556,Need for Speed: ProStreet,2007.0,Racing,8.58
557,Tetris Plus,1996.0,Puzzle,2.4
558,Pro Wrestling,1987.0,Fighting,2.4
559,Theme Hospital,1997.0,Strategy,2.4899999999999998
560,Frogger's Adventures: Temple of the Frog,,Adventure,2.39
561,Need for Speed (2015),2015.0,Racing,3.1
562,Monopoly,1994.0,Misc,7.7
563,Batman: Arkham Origins,2013.0,Action,4.97
564,Dead Island,2011.0,Action,4.9
565,Guitar Hero,2005.0,Misc,2.38
566,Kinect: Disneyland Adventures,2011.0,Misc,2.38
567,WCW/nWo Revenge,1998.0,Fighting,2.38
568,Bloodborne,2015.0,Action,2.38
569,NBA 2K15,2014.0,Sports,7.06
570,Yu-Gi-Oh! The Duelists of the Roses,2001.0,Misc,2.38
571,Half-Life 2,2004.0,Shooter,2.98
572,The Incredibles,2004.0,Action,5.2700000000000005
573,Tony Hawk's Underground 2,2004.0,Sports,4.11
574,Kinect Sports: Season Two,2011.0,Sports,2.36
575,Kirby's Dream Land 2,1995.0,Platform,2.36
576,Donkey Kong Land II,1996.0,Platform,2.35
577,Dragon Warrior Monsters,1998.0,Role-Playing,2.35
578,Skylanders SWAP Force,2013.0,Platform,6.26
579,WWE SmackDown vs Raw 2008,2007.0,Fighting,7.41
580,My Fitness Coach,2008.0,Sports,2.34
581,Resident Evil - Code: Veronica X,2001.0,Action,2.4
582,The Legend of Zelda: Majora's Mask 3D,2015.0,Action,2.32
583,Just Dance Kids,2010.0,Misc,2.32
584,Mario Tennis,2000.0,Sports,3.59
585,Grand Theft Auto,1997.0,Action,2.5599999999999996
586,James Bond 007: Everything or Nothing,2004.0,Shooter,3.54
587,WarioWare Touched!,2004.0,Puzzle,2.31
588,Need For Speed: High Stakes,1999.0,Racing,2.31
589,Chrono Trigger,1995.0,Role-Playing,3.7800000000000002
590,Cool Boarders 3,1998.0,Sports,2.31
591,LEGO Marvel Super Heroes,2013.0,Action,9.86
592,Guild Wars 2,2012.0,Action,2.3
593,Pokemon Ranger: Shadows of Almia,2008.0,Role-Playing,2.3
594,God of War: Ascension,2013.0,Action,2.29
595,Pro Evolution Soccer 2010,2009.0,Sports,5.9799999999999995
596,Just Dance 2015,2014.0,Misc,4.85
597,Yokai Watch Busters,2015.0,Action,2.28
598,Mario Bros.,1983.0,Platform,3.87
599,TOCA Touring Car Championship,1997.0,Racing,2.28
600,Paper Mario: Sticker Star,2012.0,Role-Playing,2.27
601,Sonic's Ultimate Genesis Collection,2009.0,Misc,3.7
602,Super Monkey Ball: Banana Blitz,2006.0,Misc,2.27
603,Kirby: Nightmare in Dream Land,2002.0,Platform,2.27
604,Wario Land 4,2001.0,Platform,2.26
605,Onimusha 2: Samurai's Destiny,2002.0,Adventure,2.25
606,Cool Boarders 2,1997.0,Sports,2.25
607,Paper Mario: The Thousand-Year Door,2004.0,Role-Playing,2.25
608,Dissidia: Final Fantasy,2008.0,Fighting,2.25
609,Sonic Advance,2001.0,Platform,2.24
610,Spyro: Season of Ice,2001.0,Platform,2.23
611,Teenage Mutant Ninja Turtles II: The Arcade Game,1990.0,Action,2.23
612,Dance Dance Revolution X2,2009.0,Simulation,2.23
613,New Super Luigi U,2013.0,Platform,2.22
614,Prince of Persia: The Sands of Time,2003.0,Action,3.6300000000000003
615,Scribblenauts,2009.0,Puzzle,2.22
616,The Legend of Zelda: Link's Awakening DX,1998.0,Adventure,2.22
617,BioShock 2,2010.0,Shooter,4.0
618,Devil May Cry 3: Dante's Awakening Special Edition,2006.0,Action,2.21
619,Rock Band 2,2008.0,Misc,5.32
620,Wario Land 3,2000.0,Platform,2.2
621,Pro Yakyuu Family Stadium,1986.0,Sports,2.23
622,Sonic Unleashed,2008.0,Platform,4.95
623,High School Musical: Makin' the Cut!,2007.0,Puzzle,2.2
624,Pro Evolution Soccer 2012,2011.0,Action,3.65
625,Saints Row,2006.0,Action,2.19
626,Star Wars: Knights of the Old Republic,2003.0,Role-Playing,2.33
627,Kirby's Pinball Land,1992.0,Misc,2.19
628,Hitman: Absolution,2012.0,Action,4.2
629,Yu-Gi-Oh: Duel Monsters 4,2000.0,Role-Playing,2.18
630,ATV Offroad Fury 2,2002.0,Racing,2.18
631,Forza Motorsport 5,2013.0,Racing,2.18
632,Madden NFL 25,2013.0,Sports,5.54
633,Pokemon Ranger,2006.0,Role-Playing,2.18
634,Mario & Luigi: Superstar Saga,2003.0,Role-Playing,2.17
635,Star Wars: Rogue Squadron,1998.0,Simulation,2.17
636,Tennis,1984.0,Sports,4.16
637,The Sims: House Party,2001.0,Simulation,2.16
638,Your Shape featuring Jenny McCarthy,2009.0,Sports,2.16
639,Syphon Filter 2,2000.0,Shooter,2.15
640,Tom Clancy's Rainbow Six: Siege,2015.0,Shooter,3.66
641,Volleyball,1987.0,Sports,2.15
642,Call of Duty: Roads to Victory,2007.0,Shooter,2.14
643,Super Mario RPG: Legend of the Seven Stars,1996.0,Role-Playing,2.14
644,Mahjong,1983.0,Misc,2.14
645,R.C. Pro-Am,1988.0,Racing,2.14
646,SimCity 2000,1992.0,Simulation,4.24
647,Demon Attack,1981.0,Shooter,2.13
648,Dance Dance Revolution Extreme,2004.0,Simulation,2.13
649,Tetris DS,2006.0,Puzzle,2.13
650,Final Fantasy Tactics Advance,2003.0,Role-Playing,2.13
651,Far Cry: Primal,2016.0,Action,3.12
652,Toy Story 3: The Video Game,2010.0,Action,6.08
653,Kirby's Epic Yarn,2010.0,Platform,2.12
654,Project Gotham Racing,2001.0,Racing,2.12
655,Need for Speed: Hot Pursuit 2,2002.0,Racing,3.73
656,Mario Sports Mix,2010.0,Sports,2.11
657,Dynasty Warriors 4,2003.0,Action,2.27
658,Parasite Eve,1998.0,Role-Playing,2.1
659,Scooby-Doo! Night of 100 Frights,2002.0,Platform,2.54
660,Project Gotham Racing (JP weekly sales),2002.0,Action,2.1
661,Need for Speed: Most Wanted 5-1-0,2005.0,Racing,2.1
662,Portal 2,2011.0,Shooter,4.6
663,Devil May Cry 3: Dante's Awakening,2005.0,Action,2.09
664,Derby Stallion,1997.0,Sports,2.1799999999999997
665,Dead Rising,2006.0,Action,2.11
666,NBA 2K11,2010.0,Action,5.42
667,Wipeout: The Game,2009.0,Misc,2.71
668,The Sims 2: Pets,2006.0,Simulation,3.98
669,Battlefield: Hardline,2015.0,Shooter,4.26
670,Metal Gear Solid: Peace Walker,2010.0,Action,2.09
671,World of Warcraft: Cataclysm,2010.0,Role-Playing,2.08
672,Tetris Worlds,2002.0,Puzzle,4.01
673,Need For Speed: Undercover,2008.0,Racing,6.92
674,Dance Dance Revolution: Hottest Party,2007.0,Simulation,2.08
675,Mario Party 5,2003.0,Misc,2.08
676,Sim Theme Park,1998.0,Strategy,2.71
677,Warcraft: Orcs & Humans,1994.0,Strategy,2.08
678,Spec Ops: Airborne Commando,2002.0,Shooter,2.07
679,Kingdom Hearts: Birth by Sleep,2010.0,Role-Playing,2.07
680,UFC 2009 Undisputed,2009.0,Fighting,3.84
681,Dark Souls,2011.0,Role-Playing,3.1399999999999997
682,Yu-Gi-Oh! The Eternal Duelist Soul,2001.0,Strategy,2.07
683,Tom Clancy's Splinter Cell: Conviction,2010.0,Action,2.17
684,Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005.0,Role-Playing,2.06
685,R4: Ridge Racer Type 4,1998.0,Racing,2.06
686,SoulCalibur II,2003.0,Fighting,4.5600000000000005
687,Mario & Luigi: Dream Team,2013.0,Role-Playing,2.06
688,Pokémon Mystery Dungeon: Blue Rescue Team,2005.0,Role-Playing,2.05
689,Sonic Mega Collection,2002.0,Misc,2.05
690,NBA Jam,1992.0,Sports,5.22
691,PGR4 - Project Gotham Racing 4,2007.0,Racing,2.05
692,Kingdom Hearts 358/2 Days,2009.0,Role-Playing,2.04
693,Dance Central 2,2011.0,Misc,2.04
694,Rayman Raving Rabbids: TV Party,2008.0,Misc,2.5300000000000002
695,SOCOM: U.S. Navy SEALs: Combined Assault,2006.0,Shooter,2.04
696,Peter Jackson's King Kong: The Official Game of the Movie,2005.0,Action,3.39
697,Need for Speed: The Run,2011.0,Action,4.27
698,Madden NFL 15,2014.0,Sports,6.97
699,1080°: TenEighty Snowboarding,1998.0,Sports,2.03
700,NBA Live 2004,2003.0,Sports,2.8099999999999996
701,Dead Space,2008.0,Action,4.03
702,Call of Duty 2,2005.0,Shooter,2.08
703,Forza Horizon,2012.0,Racing,2.02
704,TouchMaster,2007.0,Puzzle,2.01
705,Fire Emblem: Awakening,2012.0,Role-Playing,2.0
706,DriveClub,2014.0,Racing,2.0
707,Super Street Fighter II,1993.0,Fighting,2.15
708,Mortal Kombat vs. DC Universe,2008.0,Fighting,3.9299999999999997
709,Tenchu: Stealth Assassins,1997.0,Action,1.99
710,SimCity,1991.0,Simulation,2.01
711,Dragon Age: Inquisition,2014.0,Role-Playing,4.8100000000000005
712,Sonic Classic Collection,2010.0,Platform,1.97
713,Spyro: Enter the Dragonfly,2002.0,Platform,2.6799999999999997
714,Devil May Cry 2,2003.0,Action,1.97
715,Burnout Paradise,2008.0,Racing,3.33
716,E.T.: The Extra Terrestrial,1981.0,Action,1.97
717,BioShock Infinite,2013.0,Shooter,4.39
718,Hot Shots Golf: Open Tee,2004.0,Sports,1.96
719,Rad Racer,1986.0,Racing,1.96
720,Soccer,1985.0,Sports,1.96
721,Kirby Squeak Squad,2006.0,Platform,1.96
722,Tom Clancy's Rainbow Six: Vegas,2006.0,Shooter,3.95
723,Crash Nitro Kart,2003.0,Racing,2.98
724,Star Wars: Dark Forces,1994.0,Shooter,2.5
725,NBA Street Vol. 2,2003.0,Sports,3.17
726,Def Jam Vendetta,2003.0,Fighting,2.19
727,Who wants to be a millionaire,1999.0,Misc,2.74
728,Scooby Doo and the Cyber Chase,2001.0,Adventure,1.94
729,Alleyway,1989.0,Puzzle,1.94
730,Dragon Ball Z: Budokai 3,2004.0,Fighting,1.94
731,Jet Moto 2,1997.0,Racing,1.94
732,Tom Clancy's Ghost Recon,2002.0,Shooter,3.9899999999999998
733,X-Men Legends,2004.0,Role-Playing,3.36
734,Mortal Kombat II,1993.0,Fighting,1.93
735,Virtua Fighter 2,1995.0,Fighting,1.93
736,Tetris DX,1998.0,Puzzle,1.93
737,Mario Super Sluggers,2008.0,Sports,1.93
738,The Legend of Zelda: Oracle of Ages,2001.0,Action,1.92
739,Red Faction,2001.0,Shooter,1.92
740,The Sims: Makin' Magic,2003.0,Simulation,1.92
741,MX Unleashed,2004.0,Racing,2.36
742,PaRappa The Rapper,1996.0,Misc,2.06
743,Toy Story Mania!,2009.0,Misc,1.92
744,Mario Party 3,2000.0,Misc,1.91
745,Game Party 2,2008.0,Misc,1.91
746,Destiny: The Taken King,2015.0,Shooter,3.8699999999999997
747,LEGO Star Wars III: The Clone Wars,2011.0,Action,7.56
748,Star Wars Rogue Leader: Rogue Squadron II,2001.0,Simulation,1.9
749,Max Payne 3,2012.0,Shooter,3.9899999999999998
750,Need for Speed Rivals,2013.0,Racing,5.109999999999999
751,Yokai Watch,2013.0,Role-Playing,1.89
752,Ratchet & Clank Future: A Crack in Time,2009.0,Platform,1.88
753,Yu-Gi-Oh! Forbidden Memories,1999.0,Role-Playing,1.88
754,Mortal Kombat: Deception,2004.0,Fighting,2.75
755,Hot Shots Golf 2,1999.0,Sports,1.88
756,Medal of Honor: European Assault (All Region sales),2005.0,Shooter,1.88
757,WCW Nitro,1998.0,Fighting,2.09
758,High School Musical: Sing It!,2007.0,Misc,3.64
759,Star Fox Adventures,2002.0,Adventure,1.87
760,FIFA 2000,1998.0,Sports,1.87
761,Dynasty Warriors 3,2001.0,Action,1.9500000000000002
762,The Legend of Zelda: Oracle of Seasons,2001.0,Adventure,1.86
763,Shrek 2,2004.0,Platform,3.43
764,The Legend of Dragoon,1999.0,Role-Playing,1.86
765,Turok 2: Seeds of Evil,1997.0,Platform,1.86
766,SingStar,2004.0,Misc,3.02
767,LittleBigPlanet 3,2014.0,Platform,2.6100000000000003
768,NBA Live 2002,2001.0,Sports,2.7800000000000002
769,Phineas and Ferb,2009.0,Action,1.86
770,Chrono Cross,1999.0,Role-Playing,1.86
771,GoldenEye 007 (2010),2010.0,Action,2.0100000000000002
772,Mario Party: Island Tour,2013.0,Misc,1.85
773,Jak 3,2004.0,Platform,1.85
774,Rayman Raving Rabbids 2,2007.0,Misc,2.6500000000000004
775,Kingdom Hearts: Chain of Memories,2004.0,Role-Playing,1.85
776,Pinball,1984.0,Action,1.85
777,inFAMOUS 2,2011.0,Action,1.85
778,Gran Turismo Concept 2001 Tokyo,2001.0,Racing,1.84
779,Demon's Souls,2009.0,Role-Playing,1.84
780,NCAA Football 06,2005.0,Sports,2.81
781,"Hey You, Pikachu!",1998.0,Simulation,1.83
782,2 Games in 1: Sonic Advance & ChuChu Rocket!,2005.0,Misc,1.83
783,World of Warcraft: Mists of Pandaria,2012.0,Role-Playing,1.83
784,Jet Moto,1996.0,Racing,1.83
785,Just Cause 3,2015.0,Action,2.85
786,Secret of Mana,1993.0,Role-Playing,1.83
787,The Orange Box,2007.0,Shooter,3.0500000000000003
788,Air Combat,1995.0,Simulation,1.83
789,Kirby: Triple Deluxe,2014.0,Platform,1.82
790,Sonic & Knuckles,1994.0,Platform,1.82
791,The Sims: Hot Date,2001.0,Simulation,1.82
792,Metroid Prime 3: Corruption,2007.0,Shooter,1.82
793,Dragon Quest VI: Realms of Revelation,2010.0,Role-Playing,1.81
794,The Evil Within,2014.0,Action,4.15
795,DDRMAX2: Dance Dance Revolution,2003.0,Simulation,1.81
796,Virtua Fighter 4,2002.0,Fighting,1.81
797,Sly 2: Band of Thieves,2004.0,Platform,1.8800000000000001
798,Sonic Advance 2,2002.0,Platform,1.8
799,NFL GameDay 2000,1999.0,Sports,1.8
800,Disney's The Lion King,1994.0,Platform,3.2
801,Beyond: Two Souls,2013.0,Adventure,1.79
802,Kinect Star Wars,2012.0,Action,1.78
803,Midnight Club II,2003.0,Racing,2.2800000000000002
804,Dragon Quest Monsters: Joker,2006.0,Role-Playing,1.78
805,SpongeBob SquarePants: SuperSponge,2001.0,Action,2.33
806,The Getaway: Black Monday,2004.0,Action,1.78
807,Professor Layton and the Mask of Miracle,2011.0,Puzzle,1.78
808,Just Cause 2,2010.0,Action,3.5300000000000002
809,Dragon's Dogma,2012.0,Role-Playing,2.58
810,50 Cent: Bulletproof,2005.0,Action,2.3
811,Wii Party U,2013.0,Misc,1.77
812,Final Fantasy II,1991.0,Role-Playing,2.7800000000000002
813,Kirby 64: The Crystal Shards,2000.0,Platform,1.77
814,Dead or Alive 3,2001.0,Fighting,1.77
815,Metroid II: Return of Samus,1991.0,Adventure,1.76
816,WWF Attitude,1998.0,Fighting,2.4699999999999998
817,The SpongeBob SquarePants Movie,2004.0,Platform,4.7
818,Golden Sun,2001.0,Role-Playing,1.76
819,Sonic the Hedgehog 3,1994.0,Platform,1.76
820,Kid Icarus,1986.0,Platform,1.76
821,Def Jam: Fight for NY,2004.0,Fighting,2.52
822,State of Emergency,2002.0,Action,1.93
823,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,2007.0,Action,1.76
824,The Urbz: Sims in the City,2004.0,Simulation,3.12
825,Star Wars: Starfighter,2001.0,Simulation,1.76
826,Madden NFL 2000,1998.0,Sports,2.36
827,Pro Evolution Soccer,2001.0,Sports,1.75
828,Crackdown,2007.0,Shooter,1.75
829,Yoshi,1991.0,Puzzle,2.48
830,Disney's Aladdin,1993.0,Platform,1.78
831,Kirby's Adventure,1993.0,Platform,1.75
832,Cooking Mama 3: Shop & Chop,2009.0,Simulation,1.75
833,Dance Dance Revolution X,2008.0,Simulation,1.75
834,2 Games in 1: Disney Princess & The Lion King,2004.0,Misc,1.75
835,Star Wars Episode I: The Phantom Menace,1999.0,Adventure,1.74
836,Xenosaga Episode I: Der Wille zur Macht,2002.0,Role-Playing,1.74
837,The Beatles: Rock Band,2009.0,Misc,4.18
838,Forza Motorsport 6,2015.0,Racing,1.74
839,Sonic Colors,2010.0,Platform,3.1100000000000003
840,Cruis'n USA,1996.0,Racing,1.74
841,Madden NFL 99,1998.0,Sports,2.64
842,Uncharted: Golden Abyss,2011.0,Shooter,1.74
843,SSX Tricky,2001.0,Sports,2.89
844,Overwatch,2016.0,Shooter,3.01
845,Twisted Metal III,1998.0,Action,1.73
846,Disney Infinity,2013.0,Action,5.12
847,Crash Bandicoot: The Huge Adventure,2002.0,Platform,1.73
848,Dishonored,2012.0,Action,4.3
849,The Order: 1886,2015.0,Shooter,1.72
850,The Elder Scrolls Online,2015.0,Role-Playing,3.89
851,Call of Duty: World at War Final Fronts,2008.0,Shooter,1.72
852,Imagine: Teacher,2008.0,Simulation,1.72
853,Star Ocean: Till The End of Time,2003.0,Role-Playing,1.72
854,The Sims 3: Late Night Expansion Pack,2010.0,Simulation,1.71
855,Game Party 3,2009.0,Puzzle,1.71
856,Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform,2.64
857,Deal or No Deal,2007.0,Misc,3.03
858,Ace Combat 5: The Unsung War,2004.0,Simulation,1.71
859,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,2006.0,Misc,1.71
860,Cabela's Big Game Hunter 2010,2009.0,Sports,2.37
861,The Crew,2014.0,Racing,2.75
862,We Ski,2008.0,Sports,1.7
863,Personal Trainer: Math,2007.0,Puzzle,1.7
864,Kirby's Return to Dreamland,2011.0,Platform,1.7
865,Super Puyo Puyo,1993.0,Puzzle,1.7
866,Ben 10: Protector of Earth,2007.0,Action,4.49
867,NCAA Football 07,2006.0,Sports,3.36
868,SOCOM 3: U.S. Navy SEALs,2005.0,Shooter,1.69
869,Saints Row IV,2013.0,Action,3.76
870,Jampack Winter '99,1999.0,Misc,1.69
871,WCW vs. nWo: World Tour,1997.0,Fighting,1.69
872,WCW/NWO Thunder,1998.0,Fighting,1.69
873,Dragon Ball Z: The Legacy of Goku,2002.0,Role-Playing,1.69
874,Sid Meier's Civilization V,2010.0,Strategy,1.69
875,Call of Duty Black Ops: Declassified,2012.0,Action,1.69
876,Star Wars Battlefront: Renegade Squadron,2007.0,Shooter,1.68
877,World Championship Poker: Featuring Howard Lederer - All In,2006.0,Misc,1.73
878,NFL GameDay 98,1997.0,Sports,1.68
879,LEGO Batman 2: DC Super Heroes,2012.0,Action,6.37
880,Yoshi's Cookie,1992.0,Puzzle,2.8
881,Time Crisis,1997.0,Shooter,1.68
882,The Sims: Superstar,2003.0,Simulation,1.68
883,Star Wars The Clone Wars: Lightsaber Duels,2008.0,Action,1.68
884,Metroid Fusion,2002.0,Action,1.68
885,Shaun White Snowboarding: Road Trip,2008.0,Sports,1.67
886,SSX 3,2003.0,Sports,2.56
887,Big Beach Sports,2008.0,Sports,1.67
888,Madden NFL 2001,2000.0,Sports,3.81
889,Fight Night Round 3,2006.0,Fighting,5.55
890,Knack,2013.0,Platform,1.67
891,Disney's DuckTales,1989.0,Platform,3.0999999999999996
892,"Monsters, Inc.",2001.0,Adventure,1.99
893,StarCraft II: Heart of the Swarm,2013.0,Strategy,1.67
894,PGR: Project Gotham Racing 2,2003.0,Racing,1.67
895,Spy Hunter,2001.0,Racing,2.21
896,NCAA Football 2004,2003.0,Sports,2.25
897,SpongeBob SquarePants: Battle for Bikini Bottom,2003.0,Platform,4.42
898,Dying Light,2015.0,Action,2.65
899,Heavenly Sword,2007.0,Action,1.66
900,Street Fighter II': Special Champion Edition,1992.0,Fighting,1.66
901,SSX,2000.0,Sports,3.31
902,NBA Ballers,2004.0,Sports,2.17
903,Need for Speed Carbon,2006.0,Racing,6.42
904,NBA Live 2003,2002.0,Sports,2.32
905,Dragon Ball Z: Budokai Tenkaichi,2005.0,Fighting,1.66
906,Ms. Pac-Man,1981.0,Puzzle,1.65
907,Mario Party 6,2004.0,Misc,1.65
908,Super Scope 6,1991.0,Shooter,1.65
909,Go Vacation,2011.0,Misc,1.65
910,Army of Two,2008.0,Shooter,2.82
911,Dragon Quest IV: Chapters of the Chosen,2007.0,Role-Playing,1.64
912,Kirby & the Amazing Mirror,2004.0,Platform,1.64
913,LEGO Pirates of the Caribbean: The Video Game,2011.0,Action,5.65
914,Dig Dug,1982.0,Puzzle,2.05
915,Tom Clancy's Rainbow Six,1999.0,Shooter,2.28
916,Ghosts 'n Goblins,1986.0,Action,1.64
917,Tiger Woods PGA Tour 2003,2002.0,Sports,2.31
918,NBA Live 06 (All region sales),2005.0,Sports,1.64
919,Prince of Persia: Warrior Within,2004.0,Action,2.64
920,Kinectimals,2010.0,Simulation,1.64
921,Until Dawn,2015.0,Adventure,1.64
922,Viva Pinata,2006.0,Simulation,1.65
923,Pikmin,2001.0,Strategy,1.63
924,Sonic Generations,2011.0,Platform,4.17
925,Tiger Woods PGA Tour 2004,2003.0,Sports,2.59
926,Ape Escape,1999.0,Platform,1.68
927,NCAA Football 2005,2004.0,Sports,2.52
928,Tony Hawk's American Wasteland (Old all region sales),2005.0,Sports,1.62
929,Rage,2011.0,Shooter,3.3200000000000003
930,Mario Hoops 3 on 3,2006.0,Sports,1.62
931,Kirby Air Ride,2003.0,Racing,1.62
932,Sled Storm,1998.0,Racing,2.0700000000000003
933,Pokemon Battle Revolution,2006.0,Role-Playing,1.61
934,NFL Street 2,2004.0,Sports,2.29
935,Gears of War: Judgment,2013.0,Shooter,1.61
936,Yu-Gi-Oh! Duel Monsters,1998.0,Strategy,1.61
937,Super Mario Strikers,2005.0,Sports,1.61
938,Buzz! The Music Quiz,2005.0,Misc,1.61
939,SpongeBob's Atlantis SquarePantis,2007.0,Action,2.67
940,Dance Dance Revolution: Hottest Party 2,2008.0,Simulation,1.6
941,Moshi Monsters: Moshling Zoo,2011.0,Misc,1.6
942,Dollar Dash,2005.0,Action,1.6
943,Far Cry 2,2008.0,Action,3.49
944,F-1 World Grand Prix,1998.0,Racing,1.6
945,River Raid,1981.0,Shooter,1.6
946,Silent Hill,1999.0,Action,1.6
947,Dragon Quest V: Hand of the Heavenly Bride,2008.0,Role-Playing,1.6
948,No Man's Sky,2016.0,Action,1.6
949,ESPN NBA 2K5,2004.0,Sports,2.54
950,Diablo,1996.0,Role-Playing,2.17
951,Soul Edge,1996.0,Fighting,1.59
952,Devil May Cry 4,2008.0,Action,3.0700000000000003
